column,order_digits,node_code,node_depth,effective_order_digits,effective_order_names,branch_digits,feature_order_label,feature_set_label,path_label
1211.12121,1211,12121,4,1211,"('LME', 'OP', 'LME', 'LME')",2121,LME>OP>LME>LME,LME+OP,LME:2>OP:1>LME:2>LME:1
1211.12122,1211,12122,4,1211,"('LME', 'OP', 'LME', 'LME')",2122,LME>OP>LME>LME,LME+OP,LME:2>OP:1>LME:2>LME:2
1211.12211,1211,12211,4,1211,"('LME', 'OP', 'LME', 'LME')",2211,LME>OP>LME>LME,LME+OP,LME:2>OP:2>LME:1>LME:1
1211.12212,1211,12212,4,1211,"('LME', 'OP', 'LME', 'LME')",2212,LME>OP>LME>LME,LME+OP,LME:2>OP:2>LME:1>LME:2
1211.12221,1211,12221,4,1211,"('LME', 'OP', 'LME', 'LME')",2221,LME>OP>LME>LME,LME+OP,LME:2>OP:2>LME:2>LME:1
1211.12222,1211,12222,4,1211,"('LME', 'OP', 'LME', 'LME')",2222,LME>OP>LME>LME,LME+OP,LME:2>OP:2>LME:2>LME:2
1212.11111,1212,11111,4,1212,"('LME', 'OP', 'LME', 'OP')",1111,LME>OP>LME>OP,LME+OP,LME:1>OP:1>LME:1>OP:1
1212.11112,1212,11112,4,1212,"('LME', 'OP', 'LME', 'OP')",1112,LME>OP>LME>OP,LME+OP,LME:1>OP:1>LME:1>OP:2
1212.11121,1212,11121,4,1212,"('LME', 'OP', 'LME', 'OP')",1121,LME>OP>LME>OP,LME+OP,LME:1>OP:1>LME:2>OP:1
1212.11122,1212,11122,4,1212,"('LME', 'OP', 'LME', 'OP')",1122,LME>OP>LME>OP,LME+OP,LME:1>OP:1>LME:2>OP:2
1212.11211,1212,11211,4,1212,"('LME', 'OP', 'LME', 'OP')",1211,LME>OP>LME>OP,LME+OP,LME:1>OP:2>LME:1>OP:1
1212.11212,1212,11212,4,1212,"('LME', 'OP', 'LME', 'OP')",1212,LME>OP>LME>OP,LME+OP,LME:1>OP:2>LME:1>OP:2
1212.11221,1212,11221,4,1212,"('LME', 'OP', 'LME', 'OP')",1221,LME>OP>LME>OP,LME+OP,LME:1>OP:2>LME:2>OP:1
1212.11222,1212,11222,4,1212,"('LME', 'OP', 'LME', 'OP')",1222,LME>OP>LME>OP,LME+OP,LME:1>OP:2>LME:2>OP:2
1212.12111,1212,12111,4,1212,"('LME', 'OP', 'LME', 'OP')",2111,LME>OP>LME>OP,LME+OP,LME:2>OP:1>LME:1>OP:1
1212.12112,1212,12112,4,1212,"('LME', 'OP', 'LME', 'OP')",2112,LME>OP>LME>OP,LME+OP,LME:2>OP:1>LME:1>OP:2
1212.12121,1212,12121,4,1212,"('LME', 'OP', 'LME', 'OP')",2121,LME>OP>LME>OP,LME+OP,LME:2>OP:1>LME:2>OP:1
1212.12122,1212,12122,4,1212,"('LME', 'OP', 'LME', 'OP')",2122,LME>OP>LME>OP,LME+OP,LME:2>OP:1>LME:2>OP:2
1212.12211,1212,12211,4,1212,"('LME', 'OP', 'LME', 'OP')",2211,LME>OP>LME>OP,LME+OP,LME:2>OP:2>LME:1>OP:1
1212.12212,1212,12212,4,1212,"('LME', 'OP', 'LME', 'OP')",2212,LME>OP>LME>OP,LME+OP,LME:2>OP:2>LME:1>OP:2
1212.12221,1212,12221,4,1212,"('LME', 'OP', 'LME', 'OP')",2221,LME>OP>LME>OP,LME+OP,LME:2>OP:2>LME:2>OP:1
1212.12222,1212,12222,4,1212,"('LME', 'OP', 'LME', 'OP')",2222,LME>OP>LME>OP,LME+OP,LME:2>OP:2>LME:2>OP:2
1213.11111,1213,11111,4,1213,"('LME', 'OP', 'LME', 'Investment')",1111,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:1>LME:1>Investment:1
1213.11112,1213,11112,4,1213,"('LME', 'OP', 'LME', 'Investment')",1112,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:1>LME:1>Investment:2
1213.11121,1213,11121,4,1213,"('LME', 'OP', 'LME', 'Investment')",1121,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:1>LME:2>Investment:1
1213.11122,1213,11122,4,1213,"('LME', 'OP', 'LME', 'Investment')",1122,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:1>LME:2>Investment:2
1213.11211,1213,11211,4,1213,"('LME', 'OP', 'LME', 'Investment')",1211,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:2>LME:1>Investment:1
1213.11212,1213,11212,4,1213,"('LME', 'OP', 'LME', 'Investment')",1212,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:2>LME:1>Investment:2
1213.11221,1213,11221,4,1213,"('LME', 'OP', 'LME', 'Investment')",1221,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:2>LME:2>Investment:1
1213.11222,1213,11222,4,1213,"('LME', 'OP', 'LME', 'Investment')",1222,LME>OP>LME>Investment,Investment+LME+OP,LME:1>OP:2>LME:2>Investment:2
1213.12111,1213,12111,4,1213,"('LME', 'OP', 'LME', 'Investment')",2111,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:1>LME:1>Investment:1
1213.12112,1213,12112,4,1213,"('LME', 'OP', 'LME', 'Investment')",2112,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:1>LME:1>Investment:2
1213.12121,1213,12121,4,1213,"('LME', 'OP', 'LME', 'Investment')",2121,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:1>LME:2>Investment:1
1213.12122,1213,12122,4,1213,"('LME', 'OP', 'LME', 'Investment')",2122,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:1>LME:2>Investment:2
1213.12211,1213,12211,4,1213,"('LME', 'OP', 'LME', 'Investment')",2211,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:2>LME:1>Investment:1
1213.12212,1213,12212,4,1213,"('LME', 'OP', 'LME', 'Investment')",2212,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:2>LME:1>Investment:2
1213.12221,1213,12221,4,1213,"('LME', 'OP', 'LME', 'Investment')",2221,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:2>LME:2>Investment:1
1213.12222,1213,12222,4,1213,"('LME', 'OP', 'LME', 'Investment')",2222,LME>OP>LME>Investment,Investment+LME+OP,LME:2>OP:2>LME:2>Investment:2
1221.1111,1221,1111,3,122,"('LME', 'OP', 'OP')",111,LME>OP>OP,LME+OP,LME:1>OP:1>OP:1
1221.1112,1221,1112,3,122,"('LME', 'OP', 'OP')",112,LME>OP>OP,LME+OP,LME:1>OP:1>OP:2
1221.1121,1221,1121,3,122,"('LME', 'OP', 'OP')",121,LME>OP>OP,LME+OP,LME:1>OP:2>OP:1
1221.1122,1221,1122,3,122,"('LME', 'OP', 'OP')",122,LME>OP>OP,LME+OP,LME:1>OP:2>OP:2
1221.1211,1221,1211,3,122,"('LME', 'OP', 'OP')",211,LME>OP>OP,LME+OP,LME:2>OP:1>OP:1
1221.1212,1221,1212,3,122,"('LME', 'OP', 'OP')",212,LME>OP>OP,LME+OP,LME:2>OP:1>OP:2
1221.1221,1221,1221,3,122,"('LME', 'OP', 'OP')",221,LME>OP>OP,LME+OP,LME:2>OP:2>OP:1
1221.1222,1221,1222,3,122,"('LME', 'OP', 'OP')",222,LME>OP>OP,LME+OP,LME:2>OP:2>OP:2
1221.11111,1221,11111,4,1221,"('LME', 'OP', 'OP', 'LME')",1111,LME>OP>OP>LME,LME+OP,LME:1>OP:1>OP:1>LME:1
1221.11112,1221,11112,4,1221,"('LME', 'OP', 'OP', 'LME')",1112,LME>OP>OP>LME,LME+OP,LME:1>OP:1>OP:1>LME:2
1221.11121,1221,11121,4,1221,"('LME', 'OP', 'OP', 'LME')",1121,LME>OP>OP>LME,LME+OP,LME:1>OP:1>OP:2>LME:1
1221.11122,1221,11122,4,1221,"('LME', 'OP', 'OP', 'LME')",1122,LME>OP>OP>LME,LME+OP,LME:1>OP:1>OP:2>LME:2
1221.11211,1221,11211,4,1221,"('LME', 'OP', 'OP', 'LME')",1211,LME>OP>OP>LME,LME+OP,LME:1>OP:2>OP:1>LME:1
1221.11212,1221,11212,4,1221,"('LME', 'OP', 'OP', 'LME')",1212,LME>OP>OP>LME,LME+OP,LME:1>OP:2>OP:1>LME:2
1221.11221,1221,11221,4,1221,"('LME', 'OP', 'OP', 'LME')",1221,LME>OP>OP>LME,LME+OP,LME:1>OP:2>OP:2>LME:1
1221.11222,1221,11222,4,1221,"('LME', 'OP', 'OP', 'LME')",1222,LME>OP>OP>LME,LME+OP,LME:1>OP:2>OP:2>LME:2
1221.12111,1221,12111,4,1221,"('LME', 'OP', 'OP', 'LME')",2111,LME>OP>OP>LME,LME+OP,LME:2>OP:1>OP:1>LME:1
1221.12112,1221,12112,4,1221,"('LME', 'OP', 'OP', 'LME')",2112,LME>OP>OP>LME,LME+OP,LME:2>OP:1>OP:1>LME:2
1221.12121,1221,12121,4,1221,"('LME', 'OP', 'OP', 'LME')",2121,LME>OP>OP>LME,LME+OP,LME:2>OP:1>OP:2>LME:1
1221.12122,1221,12122,4,1221,"('LME', 'OP', 'OP', 'LME')",2122,LME>OP>OP>LME,LME+OP,LME:2>OP:1>OP:2>LME:2
1221.12211,1221,12211,4,1221,"('LME', 'OP', 'OP', 'LME')",2211,LME>OP>OP>LME,LME+OP,LME:2>OP:2>OP:1>LME:1
1221.12212,1221,12212,4,1221,"('LME', 'OP', 'OP', 'LME')",2212,LME>OP>OP>LME,LME+OP,LME:2>OP:2>OP:1>LME:2
1221.12221,1221,12221,4,1221,"('LME', 'OP', 'OP', 'LME')",2221,LME>OP>OP>LME,LME+OP,LME:2>OP:2>OP:2>LME:1
1221.12222,1221,12222,4,1221,"('LME', 'OP', 'OP', 'LME')",2222,LME>OP>OP>LME,LME+OP,LME:2>OP:2>OP:2>LME:2
1222.11111,1222,11111,4,1222,"('LME', 'OP', 'OP', 'OP')",1111,LME>OP>OP>OP,LME+OP,LME:1>OP:1>OP:1>OP:1
1222.11112,1222,11112,4,1222,"('LME', 'OP', 'OP', 'OP')",1112,LME>OP>OP>OP,LME+OP,LME:1>OP:1>OP:1>OP:2
1222.11121,1222,11121,4,1222,"('LME', 'OP', 'OP', 'OP')",1121,LME>OP>OP>OP,LME+OP,LME:1>OP:1>OP:2>OP:1
1222.11122,1222,11122,4,1222,"('LME', 'OP', 'OP', 'OP')",1122,LME>OP>OP>OP,LME+OP,LME:1>OP:1>OP:2>OP:2
1222.11211,1222,11211,4,1222,"('LME', 'OP', 'OP', 'OP')",1211,LME>OP>OP>OP,LME+OP,LME:1>OP:2>OP:1>OP:1
1222.11212,1222,11212,4,1222,"('LME', 'OP', 'OP', 'OP')",1212,LME>OP>OP>OP,LME+OP,LME:1>OP:2>OP:1>OP:2
1222.11221,1222,11221,4,1222,"('LME', 'OP', 'OP', 'OP')",1221,LME>OP>OP>OP,LME+OP,LME:1>OP:2>OP:2>OP:1
1222.11222,1222,11222,4,1222,"('LME', 'OP', 'OP', 'OP')",1222,LME>OP>OP>OP,LME+OP,LME:1>OP:2>OP:2>OP:2
1222.12111,1222,12111,4,1222,"('LME', 'OP', 'OP', 'OP')",2111,LME>OP>OP>OP,LME+OP,LME:2>OP:1>OP:1>OP:1
1222.12112,1222,12112,4,1222,"('LME', 'OP', 'OP', 'OP')",2112,LME>OP>OP>OP,LME+OP,LME:2>OP:1>OP:1>OP:2
1222.12121,1222,12121,4,1222,"('LME', 'OP', 'OP', 'OP')",2121,LME>OP>OP>OP,LME+OP,LME:2>OP:1>OP:2>OP:1
1222.12122,1222,12122,4,1222,"('LME', 'OP', 'OP', 'OP')",2122,LME>OP>OP>OP,LME+OP,LME:2>OP:1>OP:2>OP:2
1222.12211,1222,12211,4,1222,"('LME', 'OP', 'OP', 'OP')",2211,LME>OP>OP>OP,LME+OP,LME:2>OP:2>OP:1>OP:1
1222.12212,1222,12212,4,1222,"('LME', 'OP', 'OP', 'OP')",2212,LME>OP>OP>OP,LME+OP,LME:2>OP:2>OP:1>OP:2
1222.12221,1222,12221,4,1222,"('LME', 'OP', 'OP', 'OP')",2221,LME>OP>OP>OP,LME+OP,LME:2>OP:2>OP:2>OP:1
1222.12222,1222,12222,4,1222,"('LME', 'OP', 'OP', 'OP')",2222,LME>OP>OP>OP,LME+OP,LME:2>OP:2>OP:2>OP:2
1223.11111,1223,11111,4,1223,"('LME', 'OP', 'OP', 'Investment')",1111,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:1>OP:1>Investment:1
1223.11112,1223,11112,4,1223,"('LME', 'OP', 'OP', 'Investment')",1112,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:1>OP:1>Investment:2
1223.11121,1223,11121,4,1223,"('LME', 'OP', 'OP', 'Investment')",1121,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:1>OP:2>Investment:1
1223.11122,1223,11122,4,1223,"('LME', 'OP', 'OP', 'Investment')",1122,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:1>OP:2>Investment:2
1223.11211,1223,11211,4,1223,"('LME', 'OP', 'OP', 'Investment')",1211,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:2>OP:1>Investment:1
1223.11212,1223,11212,4,1223,"('LME', 'OP', 'OP', 'Investment')",1212,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:2>OP:1>Investment:2
1223.11221,1223,11221,4,1223,"('LME', 'OP', 'OP', 'Investment')",1221,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:2>OP:2>Investment:1
1223.11222,1223,11222,4,1223,"('LME', 'OP', 'OP', 'Investment')",1222,LME>OP>OP>Investment,Investment+LME+OP,LME:1>OP:2>OP:2>Investment:2
1223.12111,1223,12111,4,1223,"('LME', 'OP', 'OP', 'Investment')",2111,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:1>OP:1>Investment:1
1223.12112,1223,12112,4,1223,"('LME', 'OP', 'OP', 'Investment')",2112,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:1>OP:1>Investment:2
1223.12121,1223,12121,4,1223,"('LME', 'OP', 'OP', 'Investment')",2121,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:1>OP:2>Investment:1
1223.12122,1223,12122,4,1223,"('LME', 'OP', 'OP', 'Investment')",2122,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:1>OP:2>Investment:2
1223.12211,1223,12211,4,1223,"('LME', 'OP', 'OP', 'Investment')",2211,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:2>OP:1>Investment:1
1223.12212,1223,12212,4,1223,"('LME', 'OP', 'OP', 'Investment')",2212,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:2>OP:1>Investment:2
1223.12221,1223,12221,4,1223,"('LME', 'OP', 'OP', 'Investment')",2221,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:2>OP:2>Investment:1
1223.12222,1223,12222,4,1223,"('LME', 'OP', 'OP', 'Investment')",2222,LME>OP>OP>Investment,Investment+LME+OP,LME:2>OP:2>OP:2>Investment:2
1231.1111,1231,1111,3,123,"('LME', 'OP', 'Investment')",111,LME>OP>Investment,Investment+LME+OP,LME:1>OP:1>Investment:1
1231.1112,1231,1112,3,123,"('LME', 'OP', 'Investment')",112,LME>OP>Investment,Investment+LME+OP,LME:1>OP:1>Investment:2
1231.1121,1231,1121,3,123,"('LME', 'OP', 'Investment')",121,LME>OP>Investment,Investment+LME+OP,LME:1>OP:2>Investment:1
1231.1122,1231,1122,3,123,"('LME', 'OP', 'Investment')",122,LME>OP>Investment,Investment+LME+OP,LME:1>OP:2>Investment:2
1231.1211,1231,1211,3,123,"('LME', 'OP', 'Investment')",211,LME>OP>Investment,Investment+LME+OP,LME:2>OP:1>Investment:1
1231.1212,1231,1212,3,123,"('LME', 'OP', 'Investment')",212,LME>OP>Investment,Investment+LME+OP,LME:2>OP:1>Investment:2
1231.1221,1231,1221,3,123,"('LME', 'OP', 'Investment')",221,LME>OP>Investment,Investment+LME+OP,LME:2>OP:2>Investment:1
1231.1222,1231,1222,3,123,"('LME', 'OP', 'Investment')",222,LME>OP>Investment,Investment+LME+OP,LME:2>OP:2>Investment:2
1231.11111,1231,11111,4,1231,"('LME', 'OP', 'Investment', 'LME')",1111,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:1>Investment:1>LME:1
1231.11112,1231,11112,4,1231,"('LME', 'OP', 'Investment', 'LME')",1112,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:1>Investment:1>LME:2
1231.11121,1231,11121,4,1231,"('LME', 'OP', 'Investment', 'LME')",1121,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:1>Investment:2>LME:1
1231.11122,1231,11122,4,1231,"('LME', 'OP', 'Investment', 'LME')",1122,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:1>Investment:2>LME:2
1231.11211,1231,11211,4,1231,"('LME', 'OP', 'Investment', 'LME')",1211,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:2>Investment:1>LME:1
1231.11212,1231,11212,4,1231,"('LME', 'OP', 'Investment', 'LME')",1212,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:2>Investment:1>LME:2
1231.11221,1231,11221,4,1231,"('LME', 'OP', 'Investment', 'LME')",1221,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:2>Investment:2>LME:1
1231.11222,1231,11222,4,1231,"('LME', 'OP', 'Investment', 'LME')",1222,LME>OP>Investment>LME,Investment+LME+OP,LME:1>OP:2>Investment:2>LME:2
1231.12111,1231,12111,4,1231,"('LME', 'OP', 'Investment', 'LME')",2111,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:1>Investment:1>LME:1
1231.12112,1231,12112,4,1231,"('LME', 'OP', 'Investment', 'LME')",2112,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:1>Investment:1>LME:2
1231.12121,1231,12121,4,1231,"('LME', 'OP', 'Investment', 'LME')",2121,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:1>Investment:2>LME:1
1231.12122,1231,12122,4,1231,"('LME', 'OP', 'Investment', 'LME')",2122,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:1>Investment:2>LME:2
1231.12211,1231,12211,4,1231,"('LME', 'OP', 'Investment', 'LME')",2211,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:2>Investment:1>LME:1
1231.12212,1231,12212,4,1231,"('LME', 'OP', 'Investment', 'LME')",2212,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:2>Investment:1>LME:2
1231.12221,1231,12221,4,1231,"('LME', 'OP', 'Investment', 'LME')",2221,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:2>Investment:2>LME:1
1231.12222,1231,12222,4,1231,"('LME', 'OP', 'Investment', 'LME')",2222,LME>OP>Investment>LME,Investment+LME+OP,LME:2>OP:2>Investment:2>LME:2
1232.11111,1232,11111,4,1232,"('LME', 'OP', 'Investment', 'OP')",1111,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:1>Investment:1>OP:1
1232.11112,1232,11112,4,1232,"('LME', 'OP', 'Investment', 'OP')",1112,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:1>Investment:1>OP:2
1232.11121,1232,11121,4,1232,"('LME', 'OP', 'Investment', 'OP')",1121,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:1>Investment:2>OP:1
1232.11122,1232,11122,4,1232,"('LME', 'OP', 'Investment', 'OP')",1122,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:1>Investment:2>OP:2
1232.11211,1232,11211,4,1232,"('LME', 'OP', 'Investment', 'OP')",1211,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:2>Investment:1>OP:1
1232.11212,1232,11212,4,1232,"('LME', 'OP', 'Investment', 'OP')",1212,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:2>Investment:1>OP:2
1232.11221,1232,11221,4,1232,"('LME', 'OP', 'Investment', 'OP')",1221,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:2>Investment:2>OP:1
1232.11222,1232,11222,4,1232,"('LME', 'OP', 'Investment', 'OP')",1222,LME>OP>Investment>OP,Investment+LME+OP,LME:1>OP:2>Investment:2>OP:2
1232.12111,1232,12111,4,1232,"('LME', 'OP', 'Investment', 'OP')",2111,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:1>Investment:1>OP:1
1232.12112,1232,12112,4,1232,"('LME', 'OP', 'Investment', 'OP')",2112,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:1>Investment:1>OP:2
1232.12121,1232,12121,4,1232,"('LME', 'OP', 'Investment', 'OP')",2121,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:1>Investment:2>OP:1
1232.12122,1232,12122,4,1232,"('LME', 'OP', 'Investment', 'OP')",2122,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:1>Investment:2>OP:2
1232.12211,1232,12211,4,1232,"('LME', 'OP', 'Investment', 'OP')",2211,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:2>Investment:1>OP:1
1232.12212,1232,12212,4,1232,"('LME', 'OP', 'Investment', 'OP')",2212,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:2>Investment:1>OP:2
1232.12221,1232,12221,4,1232,"('LME', 'OP', 'Investment', 'OP')",2221,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:2>Investment:2>OP:1
1232.12222,1232,12222,4,1232,"('LME', 'OP', 'Investment', 'OP')",2222,LME>OP>Investment>OP,Investment+LME+OP,LME:2>OP:2>Investment:2>OP:2
1233.11111,1233,11111,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1111,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:1>Investment:1>Investment:1
1233.11112,1233,11112,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1112,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:1>Investment:1>Investment:2
1233.11121,1233,11121,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1121,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:1>Investment:2>Investment:1
1233.11122,1233,11122,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1122,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:1>Investment:2>Investment:2
1233.11211,1233,11211,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1211,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:2>Investment:1>Investment:1
1233.11212,1233,11212,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1212,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:2>Investment:1>Investment:2
1233.11221,1233,11221,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1221,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:2>Investment:2>Investment:1
1233.11222,1233,11222,4,1233,"('LME', 'OP', 'Investment', 'Investment')",1222,LME>OP>Investment>Investment,Investment+LME+OP,LME:1>OP:2>Investment:2>Investment:2
1233.12111,1233,12111,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2111,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:1>Investment:1>Investment:1
1233.12112,1233,12112,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2112,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:1>Investment:1>Investment:2
1233.12121,1233,12121,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2121,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:1>Investment:2>Investment:1
1233.12122,1233,12122,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2122,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:1>Investment:2>Investment:2
1233.12211,1233,12211,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2211,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:2>Investment:1>Investment:1
1233.12212,1233,12212,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2212,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:2>Investment:1>Investment:2
1233.12221,1233,12221,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2221,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:2>Investment:2>Investment:1
1233.12222,1233,12222,4,1233,"('LME', 'OP', 'Investment', 'Investment')",2222,LME>OP>Investment>Investment,Investment+LME+OP,LME:2>OP:2>Investment:2>Investment:2
1311.111,1311,111,2,13,"('LME', 'Investment')",11,LME>Investment,Investment+LME,LME:1>Investment:1
1311.112,1311,112,2,13,"('LME', 'Investment')",12,LME>Investment,Investment+LME,LME:1>Investment:2
1311.121,1311,121,2,13,"('LME', 'Investment')",21,LME>Investment,Investment+LME,LME:2>Investment:1
1311.122,1311,122,2,13,"('LME', 'Investment')",22,LME>Investment,Investment+LME,LME:2>Investment:2
1311.1111,1311,1111,3,131,"('LME', 'Investment', 'LME')",111,LME>Investment>LME,Investment+LME,LME:1>Investment:1>LME:1
1311.1112,1311,1112,3,131,"('LME', 'Investment', 'LME')",112,LME>Investment>LME,Investment+LME,LME:1>Investment:1>LME:2
1311.1121,1311,1121,3,131,"('LME', 'Investment', 'LME')",121,LME>Investment>LME,Investment+LME,LME:1>Investment:2>LME:1
1311.1122,1311,1122,3,131,"('LME', 'Investment', 'LME')",122,LME>Investment>LME,Investment+LME,LME:1>Investment:2>LME:2
1311.1211,1311,1211,3,131,"('LME', 'Investment', 'LME')",211,LME>Investment>LME,Investment+LME,LME:2>Investment:1>LME:1
1311.1212,1311,1212,3,131,"('LME', 'Investment', 'LME')",212,LME>Investment>LME,Investment+LME,LME:2>Investment:1>LME:2
1311.1221,1311,1221,3,131,"('LME', 'Investment', 'LME')",221,LME>Investment>LME,Investment+LME,LME:2>Investment:2>LME:1
1311.1222,1311,1222,3,131,"('LME', 'Investment', 'LME')",222,LME>Investment>LME,Investment+LME,LME:2>Investment:2>LME:2
1311.11111,1311,11111,4,1311,"('LME', 'Investment', 'LME', 'LME')",1111,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:1>LME:1>LME:1
1311.11112,1311,11112,4,1311,"('LME', 'Investment', 'LME', 'LME')",1112,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:1>LME:1>LME:2
1311.11121,1311,11121,4,1311,"('LME', 'Investment', 'LME', 'LME')",1121,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:1>LME:2>LME:1
1311.11122,1311,11122,4,1311,"('LME', 'Investment', 'LME', 'LME')",1122,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:1>LME:2>LME:2
1311.11211,1311,11211,4,1311,"('LME', 'Investment', 'LME', 'LME')",1211,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:2>LME:1>LME:1
1311.11212,1311,11212,4,1311,"('LME', 'Investment', 'LME', 'LME')",1212,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:2>LME:1>LME:2
1311.11221,1311,11221,4,1311,"('LME', 'Investment', 'LME', 'LME')",1221,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:2>LME:2>LME:1
1311.11222,1311,11222,4,1311,"('LME', 'Investment', 'LME', 'LME')",1222,LME>Investment>LME>LME,Investment+LME,LME:1>Investment:2>LME:2>LME:2
1311.12111,1311,12111,4,1311,"('LME', 'Investment', 'LME', 'LME')",2111,LME>Investment>LME>LME,Investment+LME,LME:2>Investment:1>LME:1>LME:1
1311.12112,1311,12112,4,1311,"('LME', 'Investment', 'LME', 'LME')",2112,LME>Investment>LME>LME,Investment+LME,LME:2>Investment:1>LME:1>LME:2
1311.12121,1311,12121,4,1311,"('LME', 'Investment', 'LME', 'LME')",2121,LME>Investment>LME>LME,Investment+LME,LME:2>Investment:1>LME:2>LME:1
